group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
mid_high,145228,34138,79572,21597,44,6799,3075,18895,0.2350648635249401,0.5479108711818658,0.14871099237061725,0.00030297187870107693,0.04681604098383232,0.021173602886495717,1.7035474556747299,0.13010576472856475
mid_high,121250,3860,90247,7319,15596,131,4094,17754,0.031835051546391754,0.7443051546391752,0.06036288659793814,0.12862680412371133,0.0010804123711340206,0.033764948453608244,1.276177646504455,0.14642474226804122
mid_high,168396,27325,96740,36104,1512,284,6428,22344,0.1622663246157866,0.5744792037815625,0.21439939190954654,0.008978835601795767,0.0016865008670039667,0.03817192807430105,1.6178535721564076,0.13268723722653744
mid_high,189347,41355,97545,40553,37,11,9843,29837,0.21840853037016694,0.5151652785626389,0.21417292061664564,0.00019540843002529746,5.8094398115628974e-05,0.05198392369564873,1.6734591789758817,0.1575784142341838
mid_high,51417,2374,23291,22687,10,673,2378,7340,0.046171499698543284,0.45298247661279345,0.4412353890736527,0.0001944882042904098,0.013089056148744579,0.046249294980259446,1.5325668187917432,0.14275434194916078
mid_high,90941,6193,55715,24237,1721,252,2820,10932,0.06809909721687687,0.6126499598640877,0.266513453777724,0.018924357550499774,0.002771027369393343,0.031009115800354075,1.4927092728157647,0.12020980635796835
mid_high,67374,2253,39974,21534,52,0,3557,8696,0.033440199483480273,0.5933149286074747,0.31961884406447594,0.0007718110843945735,0.0,0.05279484667675958,1.3687461245242554,0.1290705613441387
mid_high,157437,38458,88530,19114,1491,0,9841,18874,0.24427548797296697,0.5623201661617028,0.12140729307596054,0.009470454848606109,0.0,0.06250754269961953,1.6467545898714646,0.11988287378443441
mid_high,77355,1145,52129,20312,96,1359,2311,11468,0.014801887402236442,0.6738930902979768,0.26258160429190097,0.001241031607523754,0.017568353694008144,0.029875250468618705,1.2459853124193716,0.14825156744877513
mid_high,88713,20834,58148,1591,5150,2408,580,14331,0.23484720390472646,0.6554619954234442,0.01793423737220024,0.05805237112937225,0.02714371061738415,0.006537936942725418,1.4214397773763758,0.16154340401068615
mid_high,38094,7760,24437,1948,4,314,3629,6043,0.2037066204651651,0.641492098493201,0.0511366619415131,0.00010500341261090986,0.008242767889956424,0.09526434609124797,1.4793982043508107,0.15863390560193205
mid_high,115646,18188,53044,12147,3226,0,29038,15766,0.15727305743389308,0.4586756135101949,0.10503605831589506,0.02789547411929509,0.0,0.251093855386265,1.9215976551492746,0.13632983414904104
mid_high,88513,1514,41789,38962,205,5407,632,10324,0.01710483205856767,0.4721227390326845,0.44018392778461923,0.0023160439709421217,0.06108707195553196,0.007140194095782541,1.450240488218724,0.11663823393173885
mid_high,104243,8824,51466,32266,3809,755,7121,12053,0.08464836967470238,0.49371180798710707,0.3095267787765126,0.03653962376370595,0.007242692554895773,0.0683115413025335,1.8183811552255733,0.11562407068100496
mid_high,167625,29161,109950,19202,445,7773,1091,25688,0.17396569724086502,0.6559284116331097,0.11455331841909024,0.0026547352721849366,0.046371364653243846,0.006508575689783743,1.4715263766732312,0.15324683072334078
mid_high,199337,2568,151445,16217,19228,0,9876,31149,0.012882706170956722,0.7597435498678118,0.081354690800002,0.09645976411805134,0.0,0.049544239152791505,1.2167607016173072,0.15626301188439679
high,81084,19715,32139,28499,65,0,663,12186,0.24314291352177989,0.3963667307976913,0.3514750135661783,0.0008016378077055893,0.0,0.00817670563859701,1.6203739742636716,0.15028858961077401
high,73954,3147,21597,6901,6228,0,36079,10698,0.04255347918976661,0.29203288530708277,0.09331476323119778,0.0842145117235038,0.0,0.4878573167103875,1.8374931985016962,0.14465748979095114
high,36233,574,18493,9936,3763,306,3159,5005,0.01584191206910827,0.5103910799547374,0.274225153865261,0.10385560124748158,0.008445339883531588,0.08718571467998786,1.8062153040797237,0.1381337454806392
high,123341,70,113692,6592,1064,0,1921,20284,0.0005675322885334155,0.9217697278277296,0.05344532637160393,0.008626490785707916,0.0,0.015574707518181302,0.4929691374994496,0.16445464200874
high,73425,19219,33763,1786,8682,0,9972,13501,0.2617500851208716,0.45982975825672456,0.02432414027919646,0.11824310520939735,0.0,0.1358120531154239,1.907350198360212,0.18387470207694928
high,47672,3811,28905,4818,651,19,9463,9273,0.07994210437992952,0.6063307601946636,0.10106561503607987,0.013655814734015774,0.0003985568048330257,0.19850226548078537,1.6153820441875921,0.19451669743245512
high,61815,3682,43182,10989,190,0,3768,12478,0.059564830542748526,0.6985683086629458,0.17777238534336326,0.003073687616274367,0.0,0.06095607862169376,1.3185875979937185,0.20186038987300817
high,99666,13692,77747,5232,0,0,2993,17767,0.1373788453434471,0.7800754520097124,0.05249533441695262,0.0,0.0,0.030030301206028134,1.0480025072807015,0.17826540645756828
high,139976,19560,87864,13969,117,0,18464,24094,0.13973824084128708,0.627707607018346,0.09979567925930159,0.0008358575755843859,0.0,0.13190832714179573,1.5443038085427094,0.1721295079156427
high,89210,19172,52505,5480,1216,0,10834,17171,0.2149086425288645,0.5885550947203229,0.06142809102118597,0.013630758883533236,0.0,0.12144378432911108,1.6279125656374487,0.19247842170160295
high,87122,5806,58570,4628,5703,5764,6648,14210,0.06664217993159019,0.6722756594201235,0.053120910906544846,0.06545992975367874,0.06616009733477193,0.07630678818208948,1.6704060192274799,0.16310461192350956
high,118395,43259,59063,14174,1,0,1896,17990,0.3653786055154356,0.4988639722961274,0.11971789349212382,8.44630263102327e-06,0.0,0.01601418978842012,1.4934965005951775,0.15194898433210863
high,36580,1545,26292,2762,5678,0,301,7269,0.04223619464188081,0.7187534171678512,0.07550574084199016,0.15522143247676326,0.0,0.008228540185893932,1.2908479687883359,0.1987151448879169
high,76521,3810,26084,45904,242,0,479,14523,0.04979025365585918,0.34087374707596607,0.599887612550803,0.0031625305471700577,0.0,0.006259719554109329,1.259105050116279,0.18979103775434195
high,68543,3216,44556,20177,591,0,0,13352,0.0469194520228178,0.6500444976146361,0.2943699575448988,0.008622324672103642,0.0,0.0,1.1895034914454792,0.19479742643304204
high,70432,4303,47501,12910,44,0,5670,9792,0.06109438891412994,0.6744235574738755,0.18329736483416628,0.0006247160381644707,0.0,0.08050318037255792,1.3775675232346853,0.13902771467514766
high,111646,14001,73617,20507,1240,10,2268,21115,0.12540529889113805,0.6593787506941583,0.18367877039929778,0.011106533149418698,8.956881572111853e-05,0.020314207405549685,1.4083526576753598,0.18912455439514178
high,93902,14026,72622,6502,280,0,470,12928,0.1493684905539818,0.7733807586632873,0.06924240165278694,0.0029818321228514836,0.0,0.00500521820621499,1.026459473433262,0.1376754488722285
high,175652,16323,94094,54953,5252,582,4445,28324,0.09292806230501219,0.5356841937467265,0.31285154737776966,0.029900029603989707,0.0033133696171976407,0.02530571812447339,1.6383516184506022,0.16125065470361852
high,99563,6167,43095,36948,565,61,12725,16231,0.06194068077498669,0.4328415174311742,0.3711017144923315,0.005674798871066561,0.0006126774002390447,0.1278085232465876,1.7304030316501025,0.16302240792262185
high,60404,500,45610,7967,937,0,5387,8721,0.00827759751009867,0.7550824448712006,0.1318952387259122,0.015512217733924905,0.0,0.08918283557380306,1.15297547190725,0.14437785577114098
high,44040,6137,15568,6383,19,1370,14560,7218,0.13935059037238873,0.35349682107175295,0.14493642143505903,0.0004314259763851044,0.031108083560399638,0.33060853769300635,2.018880678624689,0.16389645776566758
high,57821,1018,51761,4577,248,6,209,9001,0.017606060081977137,0.8951937877241832,0.07915809135089327,0.004289099116238045,0.00010376852700575915,0.0036146036907006105,0.5996698138632737,0.1556700852631397
high,39019,2217,31347,2912,8,0,2532,7627,0.056818473051590254,0.8033778415643661,0.0746303083113355,0.000205028319536636,0.0,0.06489146313334529,1.026818078527108,0.19546887413824035
high,59398,6113,31157,19652,519,5,1949,10313,0.10291592309505371,0.5245462810195629,0.3308528906697195,0.008737667934947305,8.417791844843261e-05,0.03281255261119903,1.5764898179485234,0.1736253745917371
high,95808,10995,64034,19602,0,0,1174,18942,0.11476077154308617,0.6683575484301937,0.20459669338677355,0.0,0.0,0.01225367401469606,1.2931239866652766,0.19770791583166333
high,93262,24410,47959,20016,0,1,873,17742,0.26173575518431946,0.5142394544401793,0.21462117475499132,0.0,1.0722480753147048e-05,0.009360725697497373,1.5393041624261001,0.19023825352233492
high,121578,8255,78251,27944,390,0,6736,22940,0.0678987974798072,0.6436279590057412,0.2298442152363092,0.003207817203770419,0.0,0.05540476072973729,1.4180214261219448,0.18868545296023953
high,91338,13128,54321,18519,1,0,5367,14867,0.14372988241476714,0.5947250870393483,0.20275241411022796,1.094834570496398e-05,0.0,0.05875977139854168,1.5553354939372308,0.16276905559569949
high,130779,18328,87540,12363,220,0,12326,22855,0.14014482447487747,0.669373523272085,0.0945335260248205,0.001682227268904029,0.0,0.09425060598414119,1.4433053147500683,0.17476047377637083
high,98244,14507,50804,32000,6,268,655,15615,0.1476629616057978,0.5171206384104882,0.32571963682260496,6.107243190423842e-05,0.0027279019583893163,0.006667073816212695,1.4988932519267402,0.1589410040307805
high,40335,9641,15302,5451,4076,18,5843,7303,0.23902318086029503,0.37937275319201685,0.13514317590182223,0.10105367546795586,0.00044626255113425065,0.14486178257096813,2.157126827168568,0.18105863394074626
high,43618,319,30883,7708,57,24,4623,8732,0.007313494428905497,0.7080333807143839,0.17671603466458802,0.0013067999449768444,0.000550231555779724,0.10598835343206933,1.2081166741336489,0.2001925810445229
high,61726,12824,31299,14734,0,0,2867,8767,0.2077568609662055,0.5070634740627936,0.23870006156238863,0.0,0.0,0.046447202151443476,1.6668017179248136,0.14203091079933902
high,56959,1936,39543,12107,356,1964,1051,11589,0.033989360768271915,0.6942362049895539,0.21255640021770045,0.006250109728050001,0.03448094243227585,0.018451868888147614,1.325768772597962,0.2034621394336277
high,61754,9961,36931,6559,6791,0,1509,11661,0.16130129222398548,0.5980341354406192,0.1062117433688506,0.10996858503092917,0.0,0.024435664086536905,1.6928096240747157,0.18882987336852675
high,88616,25429,32386,22336,3354,13,5095,14241,0.2869572086304956,0.3654644759411393,0.25205380518190845,0.03784869549517017,0.0001467003701363185,0.05749526044958021,1.9662503214854945,0.16070461316240858
high,69352,630,60455,7646,478,0,139,9732,0.00908409274426116,0.8717124235782674,0.11024916368669974,0.006892375129772753,0.0,0.0020042680816703194,0.6524540842020744,0.14032760410658668
high,113432,5,47597,51940,6698,0,7189,22492,4.4079272163058044e-05,0.4196082234290147,0.45789547922984697,0.05904859298963255,0.0,0.06337717751604485,1.535633592182662,0.1982861978983003
high,48941,6654,15976,6401,6167,0,13741,8056,0.13595962485441654,0.3264338693528943,0.13079013506058315,0.12600886782043685,0.0,0.2807666373797021,2.1935417419730445,0.16460636276332727
high,51149,2695,23259,24854,0,0,340,7577,0.0526892021349391,0.45473029775753193,0.48591370310269993,0.0,0.0,0.006647246280474692,1.2947539863398854,0.14813583843281394
high,138981,5284,107699,16938,11,2,9045,19525,0.03801958541095545,0.7749188738028939,0.12187277397629892,7.914750937178463e-05,1.4390456249415387e-05,0.0650808383879811,1.092329081770498,0.14048682913491772
high,67853,17807,23601,14262,12109,0,72,13412,0.2624349697139404,0.3478254461851355,0.21018967473803662,0.17845931646353147,0.0,0.0010611174155895835,1.9635954229725727,0.1976625941373263
high,118305,5735,79670,22317,2002,0,8579,21088,0.04847639575673048,0.6734288491610667,0.1886395334094079,0.016922361692236168,0.0,0.07251595452432273,1.4238240353413492,0.17825113055238578
high,50229,11683,23885,4414,90,7656,2498,8865,0.2325947161998049,0.4755221087419618,0.08787752095403054,0.0017917935853789643,0.1524219076629039,0.04973222640307392,1.9529931124465276,0.17649166815982797
high,50591,13755,28336,8345,0,0,152,10293,0.2718863038880433,0.5600996224624933,0.16495028760056135,0.0,0.0,0.0030044869640845208,1.4332614993462245,0.2034551600086972
high,99474,8412,83861,3759,470,1,2968,17957,0.0845648109053622,0.8430444136156181,0.037788768924543095,0.004724852725335263,1.0052878139011198e-05,0.02983694231658524,0.8754614409077268,0.1805195327422241
high,40381,1071,22310,13236,517,2,3243,7801,0.02652237438399247,0.5524875560288255,0.3277779153562319,0.01280305093979842,4.952824348084495e-05,0.08031004680419009,1.5126692054638797,0.19318491369703575
high,58236,1375,24123,13367,2294,3705,13370,11712,0.023610824919293907,0.4142283123840923,0.22953156123360122,0.03939144171989834,0.06362044096435195,0.22958307576069786,2.065679163394541,0.20111271378528744
high,51166,1175,23673,21986,1904,0,2426,9071,0.022964468592424656,0.46267052339444165,0.4296994097642966,0.037212211234022595,0.0,0.04741429855763593,1.5483639670985445,0.17728569753351836
high,66953,6419,54029,4974,2,0,1527,11734,0.0958732245007692,0.8069690678535689,0.07429092049646767,2.9871701044015952e-05,0.0,0.022807043747106178,0.9774891298126509,0.17525727002524158
high,70055,5175,62801,855,152,0,1069,13973,0.07387053029762329,0.8964527870958533,0.01220469631004211,0.0021697237884519306,0.0,0.015259439012204697,0.6078941173894635,0.19945756905288703
high,83573,748,44818,25545,162,1615,10682,14146,0.008950259054957941,0.5362736769052205,0.30566091919639116,0.0019384250894427626,0.019324422959568283,0.12781640003350364,1.572492850916447,0.16926519330405754
high,58858,3895,39430,7118,1527,0,6885,10323,0.0661762207346495,0.6699174283869652,0.1209351320126406,0.025943796934996093,0.0,0.11697645179924564,1.5138060654591114,0.17538822250161407
high,66785,6508,25237,29375,3,0,5660,11698,0.09744703151905368,0.37788425544658233,0.43984427640937335,4.4920266526914725e-05,0.0,0.08474956951411244,1.6814904078479582,0.17515909261061616
high,44770,4489,34160,5980,71,0,66,8510,0.100268036631673,0.7630109448291267,0.13357158811704267,0.0015858834040652222,0.0,0.0014742014742014742,1.0469910241594533,0.19008264462809918
high,58364,6406,36514,12435,25,251,2730,8624,0.10975944075114796,0.6256253855116167,0.2130594201905284,0.00042834624083339047,0.00430059625796724,0.046775409499006236,1.49370887951849,0.14776231923788638
high,63262,8777,43917,1943,8517,3,103,10810,0.13874047611520343,0.6942082134614777,0.03071354051405267,0.13463058392083715,4.7421833011918686e-05,0.001628149600075875,1.32046121292576,0.17087667161961367
high,83721,19667,41908,17536,172,0,4435,15233,0.23491119312956127,0.5005673606383105,0.20945760322977508,0.002054442732408834,0.0,0.05297356696647197,1.7059251422811437,0.18194957059758005
high,88378,9481,48690,15710,12237,142,2116,13784,0.10727782932403992,0.5509289642218652,0.17775917083437054,0.13846206069383785,0.0016067347077326937,0.023942610151847746,1.801087072733516,0.15596641698160177
high,65977,16404,22450,24017,3,103,2997,10031,0.2486320990648256,0.3402700941237098,0.36402079512557406,4.5470391196932266e-05,0.001561150097761341,0.04542492080573533,1.7769679204132984,0.15203783136547586
high,78871,29825,41954,290,1211,0,5589,11469,0.37814912959135805,0.5319318887804136,0.003676890111701386,0.015354185949208201,0.0,0.07086254770447947,1.4078169154324187,0.14541466445207998
high,79972,3666,50825,20157,3512,0,1809,15883,0.04584104436552793,0.6355349372280298,0.2520507177512129,0.04391537037963287,0.0,0.0226204171460011,1.4422766609049147,0.19860701245435902
high,71884,12077,48327,949,3,80,10445,11263,0.16800678871515218,0.6722914695898948,0.013201825162762228,4.173390462411663e-05,0.001112904123309777,0.14530354459963274,1.3157724896256746,0.15668298926047522
high,93650,10749,58330,9068,951,57,14491,15374,0.11477843032568072,0.6228510411105179,0.09682861719167112,0.01015483182060865,0.0006086492258408969,0.15473571809930592,1.6003654892463939,0.164164442071543
high,92624,5317,52224,20397,860,24,13799,17656,0.05740412851960615,0.5638279495595094,0.2202129037830368,0.009284850578683711,0.00025911210917256864,0.1489786664363448,1.6584788462449414,0.19062014164795302
high,29861,2824,18001,7839,11,324,859,5516,0.0945715146847058,0.6028264291215968,0.26251632564214195,0.0003683734637152138,0.010850272931248116,0.02876661866648806,1.4907623917387334,0.18472254780482905
high,101990,28671,44372,26786,488,0,1671,14902,0.2811157956662418,0.435062261005981,0.26263359152858123,0.004784782821845279,0.0,0.01638395921168742,1.677686864969967,0.14611236395725072
high,64100,5683,41523,5008,592,170,11121,11325,0.08865834633385336,0.6477847113884555,0.07812792511700468,0.009235569422776911,0.0026521060842433697,0.17349453978159127,1.5265962694584176,0.1766770670826833
high,103640,19007,38792,35197,1128,28,9485,20134,0.18339444230027016,0.37429563874951755,0.3396082593593207,0.010883828637591663,0.0002701659590891548,0.09151871864145118,1.8984522086345241,0.19426862215360866
high,106929,8727,72916,19815,0,32,5437,19521,0.08161490334708077,0.6819104265447166,0.18530987851752098,0.0,0.000299263997605888,0.05084682359322541,1.3443892460631517,0.18256039053951686
high,58990,44,53999,3456,52,64,1371,9202,0.0007458891337514833,0.9153924393965078,0.0585862010510256,0.0008815053398881167,0.0010849296490930667,0.023241227326665538,0.510070506031115,0.15599254110866248
high,62554,3883,47013,6116,50,1286,4203,8634,0.06207436774626723,0.7515586533235284,0.09777152540205263,0.0007993093966812674,0.020558237682642196,0.06718994788502734,1.2717335349426713,0.13802474661892125
high,66944,2124,48675,7331,1,0,8812,9287,0.03172801147227534,0.7271002629063098,0.10950944072657744,1.4937858508604206e-05,0.0,0.13163240917782026,1.226996195496384,0.13872789196940727
high,75291,4091,43859,21102,2702,0,3534,14284,0.054335843593523794,0.5825264639863994,0.28027254253496436,0.03588742346362779,0.0,0.046937881021636055,1.5761992738165382,0.18971723047907452
high,65256,19227,40132,4501,630,2,761,10762,0.29463957337256347,0.614993257324997,0.06897450042907932,0.00965428466347922,3.0648522741203875e-05,0.011661762903028073,1.3568461595350636,0.16491970087041805
high,132939,4332,60577,58697,12,0,9318,25277,0.03258637420170153,0.4556751592835812,0.44153333483778273,9.026696454764967e-05,0.0,0.07009229797124997,1.4683991687455245,0.1901398385725784
high,47335,5922,32340,6567,19,151,2334,9443,0.12510827083553397,0.68321537974015,0.13873455160029577,0.00040139431710151054,0.0031900285201225307,0.04930812295341713,1.3910719872410078,0.19949297559945073
high,71785,7746,22467,15804,17729,0,8037,14015,0.1079055512990179,0.31297624851988576,0.22015741450163684,0.24697360172738037,0.0,0.11195932297833809,2.20377004562166,0.19523577349028348
high,115228,15055,33108,19070,24427,0,23565,18138,0.13065400770646024,0.2873259971534696,0.16549796924358662,0.21198840559586213,0.0,0.2045075849619884,2.2727717630304647,0.15740965737494358
high,56008,7729,37821,9179,46,0,1230,10397,0.13799814312241107,0.6752785316383374,0.16388730181402658,0.0008213112412512498,0.0,0.021961148407370377,1.3338264285548647,0.18563419511498358
high,68983,1813,55788,3386,7169,0,824,9855,0.026281837554180017,0.8087209892292304,0.049084557064784075,0.10392415522665005,0.0,0.011944971949610774,1.014878048077941,0.1428612846643376
high,67646,1605,34682,28212,1322,0,1823,11426,0.023726458327173818,0.5126984596280637,0.4170534843154067,0.01954291458475002,0.0,0.02694911746444727,1.39985422058493,0.1689087307453508
high,92237,3839,72855,2292,2395,4870,5984,16723,0.041621041447575266,0.7898674067890326,0.024849030215640146,0.025965718746273188,0.052798768390125435,0.06487635113891388,1.2089887058705295,0.1813046825026833
high,63432,4478,35544,12867,5273,6,5260,10815,0.07059528313784841,0.5603480892924707,0.20284714339765417,0.08312838945642578,9.458948164964057e-05,0.08292344557951822,1.8025050706768104,0.1704975406734771
high,80080,1972,56425,16371,0,0,5310,11126,0.024625374625374626,0.7046078921078921,0.20443306693306693,0.0,0.0,0.06630869130869131,1.215282401945641,0.13893606393606395
high,127095,4800,71014,42372,2649,2332,3925,25497,0.03776702466658798,0.5587473936818915,0.33338841024430543,0.020842676737873246,0.018348479483850662,0.03088241079507455,1.5532101121675919,0.20061371415083207
high,50635,5915,32381,9473,466,5,2393,9152,0.11681643132220795,0.6394983706922089,0.18708403278364769,0.009203120371284684,9.874592673052236e-05,0.047259800533228,1.4984003565935098,0.18074454428754813
high,113555,18434,77850,5083,116,0,12070,16312,0.1623354321694333,0.6855708687420193,0.044762449914138525,0.0010215314164942098,0.0,0.10629210514728546,1.3536671845571235,0.14364845229184095
high,64996,7402,51046,6053,0,280,212,11261,0.11388393131885038,0.785371407471229,0.09312880792664165,0.0,0.004307957412763862,0.0032617391839497817,1.0104265698176065,0.17325681580404947
high,130563,27648,87714,12514,54,0,2630,20954,0.2117598400772041,0.6718136072240987,0.09584644960670327,0.0004135934376507893,0.0,0.020143532241140294,1.3021567645851075,0.1604895720839748
high,102500,22085,47622,18266,0,0,14524,18953,0.21546341463414634,0.4646048780487805,0.1782048780487805,0.0,0.0,0.14169756097560976,1.8338630549774437,0.18490731707317073
high,74314,10544,32462,22466,18,0,8822,10958,0.14188443631078934,0.43682213311085394,0.3023118120407999,0.00024221546411174206,0.0,0.11871249024409936,1.8113123498346821,0.14745539198535942
high,91853,14565,36886,12631,0,0,27769,13944,0.1585685824088489,0.40157643190750436,0.1375132004398332,0.0,0.0,0.30232001132243913,1.8652362369324778,0.15180777982210705
high,32270,141,22222,5907,2276,74,1646,6137,0.0043693833281685775,0.6886272079330648,0.1830492717694453,0.07052990393554386,0.002293151533932445,0.051007127362875736,1.362196104668473,0.19017663464518128
high,76316,12376,34755,26715,0,0,2467,13627,0.16216782850254205,0.45540908852665235,0.3500576550133655,0.0,0.0,0.032326117721054565,1.6325385131675434,0.17856019707531842
high,45191,7370,21118,15975,0,2,723,7815,0.16308557013564648,0.4673054369232812,0.35349959062645214,0.0,4.425659976544002e-05,0.015998760815206566,1.56599148448407,0.17293266358345688
high,47398,3333,28615,13816,0,0,1633,9245,0.07031942276045403,0.6037174564327609,0.2914890923667665,0.0,0.0,0.03445293050339677,1.394681962687766,0.1950504240685261
high,74543,15918,42414,1201,0,0,15008,12524,0.21354117757535918,0.5689870276216412,0.016111506110567057,0.0,0.0,0.20133345854070805,1.5000418993922666,0.1680104100988691
high,52131,10559,29160,10945,46,408,1010,8114,0.20254742859335137,0.5593600736605858,0.20995185206499012,0.0008823924344439968,0.007826437244633711,0.019374268669313844,1.582166387212334,0.15564635245823022
high,74714,2378,45341,11658,349,235,14749,11237,0.03182803758331772,0.6068608292957143,0.15603501351821614,0.004671145969965468,0.003145327515592794,0.19740610862756644,1.5381530409739976,0.15040019273496266
high,63150,1949,40661,11983,390,0,8165,11296,0.03086302454473476,0.6438796516231196,0.1897545526524149,0.006175771971496437,0.0,0.1292953285827395,1.4457228816651773,0.1788756927949327
high,65439,6838,43721,11460,2501,78,838,12117,0.10449426183162945,0.6681184003423035,0.17512492550314032,0.03821879918702914,0.0011919497547334158,0.012805819159828237,1.4414886064529735,0.18516480997570256
high,55804,11443,25282,8397,2446,4,8229,9785,0.20505698516235396,0.45304996057630276,0.15047308436671206,0.043831983370367714,7.167944950182782e-05,0.1474625474876353,2.003377144516176,0.1753458533438463
high,33645,748,14329,2753,4665,644,10503,5624,0.02223212958834894,0.42588794768910687,0.08182493684054094,0.1386535889433794,0.01914103135681379,0.31217119928666964,1.9708239195554484,0.16715708128993906
high,44418,544,27050,2316,169,32,14304,6772,0.012247287135845828,0.6089873474717457,0.05214102390922599,0.0038047638344815165,0.0007204286550497546,0.3220316088072403,1.3002595765036733,0.1524607141249043
high,134404,24047,84587,18744,89,253,6680,23797,0.1789158060772001,0.6293488289039016,0.13946013511502633,0.0006621826731347282,0.0018823844528436653,0.049700901758876224,1.5002575418385917,0.17705574238861937
high,92924,7910,63667,6867,9261,0,5218,12665,0.08512332658947097,0.6851513064439757,0.07389910034006285,0.09966208944944256,0.0,0.05615341569454608,1.518888064392312,0.13629417588567
high,72606,6430,62400,1672,0,0,2101,9893,0.08856017409029557,0.8594331047020908,0.02302839985676115,0.0,0.0,0.028937002451588024,0.7707153300755176,0.1362559568079773
high,75000,8043,52540,13013,274,687,440,13686,0.10724,0.7005333333333333,0.17350666666666667,0.0036533333333333335,0.00916,0.005866666666666667,1.2786631967771227,0.18248
high,178891,24387,103290,22331,12609,0,16272,36303,0.1363232359369672,0.577390701600416,0.12483020386715933,0.07048426136585965,0.0,0.0909604172373121,1.8084727724519236,0.2029336299757953
high,95879,16580,52022,25705,1389,1,178,19244,0.17292629251452352,0.5425797098426142,0.26809833227296903,0.014487009668436258,1.0429812576268004e-05,0.0018565066385757049,1.5310982916113567,0.20071131321770147
high,69552,17014,31710,9935,820,0,10072,10624,0.2446227283183805,0.4559178743961353,0.14284276512537383,0.011789740050609615,0.0,0.14481251437773177,1.8938042871615204,0.1527490223142397
high,97225,1783,62638,28093,4154,427,127,14195,0.018338904602725636,0.6442581640524556,0.2889483157624068,0.042725636410388276,0.004391874517870918,0.00130624839290306,1.2732375985018713,0.1460015428130625
high,72213,27412,28710,2465,7497,97,6030,9942,0.37959924113386784,0.3975738440447011,0.03413512802403999,0.10381787212828715,0.0013432484455707422,0.08350297037929459,1.8770400782021244,0.1376760417099414
high,77615,12668,52438,6998,1,0,5507,10562,0.16321587322038267,0.6756168266443342,0.09016298395928622,1.2884107453456163e-05,0.0,0.07095277974618308,1.393065815558163,0.13608194292340398
high,63229,8460,45271,5806,1166,36,2488,10869,0.13379936421578706,0.7159847538313115,0.09182495373958152,0.018440905280804692,0.0005693589966629237,0.039349032880482054,1.3457414518756716,0.1718989704091477
high,42502,6490,29587,1149,82,1566,3625,8440,0.1526986965319279,0.6961319467319185,0.02703402192837984,0.0019293209731306763,0.03684532492588584,0.08529010399510611,1.4143762241847555,0.19857889040515742
high,56289,5167,31500,2804,14,14845,1956,9785,0.09179413384497859,0.5596120023450408,0.04981435093890458,0.00024871644548668477,0.2637282595178454,0.03474924052656825,1.6790294559498566,0.17383502993480077
high,101722,11251,64108,14605,8944,23,2789,19236,0.11060537543500915,0.6302274827470951,0.1435775938341755,0.08792591573111028,0.00022610644698295353,0.02741786437545467,1.6265449802769183,0.18910363539843889
high,75655,4499,40127,15640,16,331,15038,11504,0.05946731874958694,0.5303945542264226,0.20672790958958429,0.00021148635252131386,0.004375123917784681,0.19877073557596986,1.697680532663585,0.15205868746282467
high,45782,7680,31335,5998,0,0,767,8511,0.1677515180638679,0.6844392992879298,0.13101218819623434,0.0,0.0,0.016753309160805557,1.2894453809123774,0.18590275654187235
high,114090,1767,95783,7790,243,177,8327,18412,0.015487772810938733,0.8395389604698046,0.0682794285213428,0.0021298974493820667,0.0015514067841178017,0.07298623893417477,0.8783647483571483,0.1613813655885704
high,55641,5428,34006,1867,0,0,14338,11102,0.09755396200643411,0.6111680235797343,0.033554393343038405,0.0,0.0,0.2576876763537679,1.430144684712368,0.1995291242069697
high,89122,6129,62832,8298,0,55,11805,17990,0.068770898319158,0.7050111083683042,0.09310832342182626,0.0,0.0006171315724512466,0.13245887659612665,1.3328935024264434,0.20185812706178047
high,96610,18217,41233,20773,947,37,15401,16984,0.188562260635545,0.42679846806748784,0.21501914915640202,0.009802297898768244,0.0003829831280405755,0.15941413932305146,1.9469790261187077,0.1757996066659766
high,97773,21384,43259,10927,681,0,21519,15705,0.21871068699947838,0.44244321029323025,0.11175887003569493,0.006965113068024915,0.0,0.22009143628609126,1.883998333958707,0.16062716700929705
high,132165,11497,47636,35701,33685,0,3644,25767,0.08698974766390496,0.36042825256308403,0.27012446563008363,0.2548708054326032,0.0,0.027571596110921952,1.9926570559634957,0.19496084439904665
high,48844,3066,24391,18218,0,3133,33,8209,0.06277127180411105,0.49936532634509867,0.37298337564491035,0.0,0.06414298583244615,0.0006756203423143068,1.5429462910183085,0.16806567848661044
high,42191,312,35262,5335,15,29,1236,6556,0.00739494204925221,0.8357706619895239,0.12644876869474533,0.0003555260600602024,0.000687350382783058,0.02929534734896068,0.8064116043527151,0.1553885899836458
high,89789,20197,44261,22296,325,0,2707,17452,0.22493846685005958,0.49294457004755593,0.24831549521656326,0.00361959705531858,0.0,0.030148459165376604,1.6679192093992496,0.19436679325975342
high,60244,1062,56028,1798,493,38,824,9012,0.017628311533098732,0.9300179270964744,0.029845295797091827,0.008183387557267113,0.0006307682092822522,0.013677710643383573,0.49938760306300845,0.14959166058030676
